fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,hour,day_of_week
2,2,1,False,1,0.37980907090983473,6,0.28914648203385374,2,0.26179641126329994,3,0.03354993310978113,0,0.02624194416232827,3,8.0,1.0
2,0,3,False,3,0.9781878676878677,0,0.014622877122877123,1,0.007189255189255188,2,0.0,4,0.0,2,12.0,0.0
2,0,0,True,0,0.7060099368394497,2,0.1464993713953939,3,0.07589764900310522,5,0.03587574767332621,6,0.03571729508872478,1,9.0,3.0
2,0,2,False,2,0.38744348999864314,1,0.28425066576275887,0,0.20081372894292898,5,0.08363420492311682,6,0.04385791037255205,3,9.0,2.0
2,1,1,True,1,0.37980907090983473,6,0.28914648203385374,2,0.26179641126329994,3,0.03354993310978113,0,0.02624194416232827,1,8.0,1.0
2,0,3,False,3,0.34546104278418505,0,0.24323286023402108,2,0.1820014827363898,1,0.08518221462919601,5,0.07696215729574861,2,10.0,0.0
2,6,2,False,2,0.6056154056191531,6,0.10772512161940766,3,0.08368658353247384,5,0.0798754581009645,0,0.07961051403153581,2,8.0,6.0
2,6,3,False,3,0.5220489787989788,0,0.3170106837606836,6,0.16094033744033745,1,0.0,2,0.0,3,8.0,5.0
2,0,0,True,0,0.6791253975033024,2,0.2629073438472387,1,0.031492405389472206,6,0.02647485325998703,3,0.0,1,8.0,3.0
2,1,1,True,1,0.37980907090983473,6,0.28914648203385374,2,0.26179641126329994,3,0.03354993310978113,0,0.02624194416232827,1,8.0,1.0
2,6,1,False,1,0.4320688979176826,2,0.26181956160651665,6,0.20913557471077548,5,0.048988588910538276,0,0.047987376854486986,3,9.0,1.0
2,6,1,False,1,0.4460085382293183,6,0.3665277572668876,2,0.18746370450379388,0,0.0,3,0.0,2,7.0,1.0
2,0,0,True,0,0.7060099368394497,2,0.1464993713953939,3,0.07589764900310522,5,0.03587574767332621,6,0.03571729508872478,1,9.0,3.0
2,6,1,False,1,0.4460085382293183,6,0.3665277572668876,2,0.18746370450379388,0,0.0,3,0.0,2,7.0,1.0
2,6,2,False,2,0.630423835325284,6,0.17299930961670737,1,0.11520470064032086,0,0.05734133165617293,5,0.012127037753247371,2,8.0,0.0
2,6,1,False,1,0.4460085382293183,6,0.3665277572668876,2,0.18746370450379388,0,0.0,3,0.0,2,7.0,1.0
2,6,2,False,2,0.630423835325284,6,0.17299930961670737,1,0.11520470064032086,0,0.05734133165617293,5,0.012127037753247371,2,8.0,0.0
2,1,1,True,1,0.34786971864311617,6,0.31453564008966367,2,0.29556216836962595,3,0.028382598188650774,0,0.013649874708943079,1,8.0,4.0
2,6,1,False,1,0.4460085382293183,6,0.3665277572668876,2,0.18746370450379388,0,0.0,3,0.0,2,7.0,1.0
2,6,2,False,2,0.5265257520389572,6,0.3119553703632262,1,0.08242337062166494,0,0.07909550697615157,3,0.0,2,8.0,2.0
2,6,1,False,1,0.37980907090983473,6,0.28914648203385374,2,0.26179641126329994,3,0.03354993310978113,0,0.02624194416232827,2,8.0,1.0
2,6,0,False,0,0.7060099368394497,2,0.1464993713953939,3,0.07589764900310522,5,0.03587574767332621,6,0.03571729508872478,5,9.0,3.0
2,6,2,False,2,0.38744348999864314,1,0.28425066576275887,0,0.20081372894292898,5,0.08363420492311682,6,0.04385791037255205,5,9.0,2.0
2,3,3,True,3,0.7524707792207791,0,0.1322818015318015,1,0.11524741924741917,2,0.0,4,0.0,1,11.0,0.0
2,4,3,False,3,0.4414883325500169,6,0.2864925452376511,5,0.1549310667507491,4,0.05909685414170968,0,0.05099120131987307,4,18.0,4.0
2,4,6,False,6,0.5868470695970698,3,0.22382561882561877,4,0.18750912975912967,0,0.0018181818181818182,2,0.0,3,17.0,4.0
2,0,3,False,3,0.9771363636363637,0,0.011818181818181818,4,0.009795454545454546,2,0.00125,1,0.0,2,17.0,3.0
2,3,2,False,2,0.38744348999864314,1,0.28425066576275887,0,0.20081372894292898,5,0.08363420492311682,6,0.04385791037255205,6,9.0,2.0
2,3,3,True,3,0.9267059778456833,0,0.07329402215431624,1,0.0,2,0.0,4,0.0,1,19.0,1.0
2,3,3,True,3,0.958,2,0.035666666666666666,4,0.006333333333333333,1,0.0,0,0.0,1,21.0,5.0
2,3,3,True,3,0.6991919085816144,0,0.22349999999999998,4,0.046516000339529746,2,0.02829209107885579,6,0.001875,1,18.0,2.0
2,3,3,True,3,0.946892857142857,0,0.05310714285714286,1,0.0,2,0.0,4,0.0,1,21.0,2.0
2,3,3,True,3,0.5220489787989788,0,0.3170106837606836,6,0.16094033744033745,1,0.0,2,0.0,1,8.0,5.0
2,3,3,True,3,0.6718808324028914,4,0.21759356574797753,2,0.1087074200309494,0,0.0018181818181818182,1,0.0,1,17.0,2.0
