fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,elapsed_time
1,7,7,True,7,0.63,1,0.3,0,0.07,2,0.0,3,0.0,1,0 days 01:46:10
1,1,4,False,4,0.7,2,0.2,0,0.07,7,0.03,3,0.0,6,0 days 01:02:39
1,7,2,False,2,0.4994761904761905,1,0.46402380952380945,4,0.0315,3,0.005,0,0.0,8,0 days 00:15:11
1,7,8,False,8,0.49266666666666653,7,0.4073333333333335,4,0.075,2,0.01,6,0.01,2,0 days 01:09:48
1,1,1,True,1,0.56,2,0.3457142857142857,3,0.09428571428571429,0,0.0,4,0.0,1,0 days 00:15:56
1,1,1,True,1,0.85,2,0.14,7,0.01,0,0.0,3,0.0,1,0 days 01:08:19
1,2,4,False,4,0.66,0,0.22,1,0.07,2,0.05,3,0.0,4,0 days 01:14:06
1,4,8,False,8,0.64,7,0.19,2,0.17,1,0.0,3,0.0,6,0 days 00:30:05
1,4,6,False,6,0.65,2,0.22,1,0.12,3,0.01,0,0.0,6,0 days 00:25:33
1,4,3,False,3,0.63,6,0.29,2,0.08,1,0.0,0,0.0,6,0 days 00:07:17
1,7,8,False,8,0.47,1,0.40666666666666673,3,0.08,7,0.04,0,0.003333333333333333,4,0 days 00:58:30
1,1,3,False,3,0.8575,2,0.1325,7,0.01,1,0.0,0,0.0,4,0 days 00:16:47
1,2,6,False,6,0.64,2,0.29,7,0.0375,3,0.0325,0,0.0,2,0 days 00:18:48
1,1,0,False,0,0.3353809523809524,8,0.3196190476190475,7,0.3049999999999999,5,0.04,3,0.0,8,0 days 00:45:00
1,8,1,False,1,0.8220833333333334,2,0.16791666666666663,7,0.01,0,0.0,3,0.0,9,0 days 01:22:17
1,3,2,False,2,0.502,3,0.42646245421245416,1,0.056024114774114765,4,0.015513431013431011,0,0.0,2,0 days 00:15:32
1,1,2,False,2,0.49183333333333334,1,0.47278571428571425,8,0.03538095238095238,0,0.0,4,0.0,2,0 days 00:16:14
1,7,1,False,1,0.79,8,0.2,4,0.01,2,0.0,3,0.0,9,0 days 00:55:34
1,2,4,False,4,0.58,1,0.32,7,0.1,0,0.0,3,0.0,6,0 days 00:54:06
1,3,8,False,8,0.4786666666666665,2,0.4213333333333334,1,0.1,0,0.0,4,0.0,8,0 days 00:06:21
1,3,3,True,3,0.79,2,0.165,8,0.03,1,0.015,4,0.0,1,0 days 00:16:29
1,1,4,False,4,0.66,8,0.31,1,0.03,2,0.0,3,0.0,3,0 days 00:59:43
1,2,7,False,7,0.9158333333333334,2,0.07416666666666666,4,0.01,0,0.0,3,0.0,2,0 days 01:07:34
1,3,8,False,8,0.65,1,0.19358333333333333,3,0.15641666666666665,0,0.0,4,0.0,3,0 days 00:15:59
1,3,6,False,6,0.68,2,0.15566666666666668,4,0.15433333333333335,1,0.01,3,0.0,5,0 days 00:29:41
1,2,2,True,2,0.58,1,0.26,7,0.08,3,0.045,0,0.035,1,0 days 01:06:28
1,2,3,False,3,0.4619841269841271,2,0.30340476190476173,7,0.22627777777777777,1,0.008333333333333333,0,0.0,2,0 days 00:14:43
1,2,8,False,8,0.65,7,0.24,2,0.11,1,0.0,3,0.0,3,0 days 01:08:44
1,8,6,False,6,0.63,2,0.37,1,0.0,0,0.0,3,0.0,9,0 days 00:00:22
1,6,3,False,3,0.58,6,0.29,8,0.1,7,0.02,2,0.01,2,0 days 00:28:32
1,6,3,False,3,0.63,2,0.21,8,0.16,1,0.0,4,0.0,7,0 days 00:18:26
1,6,1,False,1,0.6689523809523809,3,0.3310476190476189,0,0.0,2,0.0,4,0.0,7,0 days 00:14:47
1,6,6,True,6,0.37,2,0.3231666666666667,4,0.3068333333333333,0,0.0,3,0.0,1,0 days 00:01:37
1,4,8,False,8,0.5,2,0.31,6,0.14,4,0.03,7,0.01,4,0 days 00:10:21
1,6,1,False,1,0.68,6,0.21,4,0.10333333333333333,2,0.006666666666666666,3,0.0,2,0 days 00:01:47
1,4,6,False,6,0.63,2,0.37,1,0.0,0,0.0,3,0.0,6,0 days 00:00:33
1,6,6,True,6,0.66,4,0.24,2,0.07,1,0.03,3,0.0,1,0 days 00:02:07
1,6,1,False,1,0.55,2,0.26,3,0.14,7,0.02,8,0.02,6,0 days 00:28:55
1,4,0,False,0,0.62,6,0.37,2,0.01,1,0.0,3,0.0,6,0 days 00:35:48
1,8,1,False,1,0.87,7,0.11,8,0.02,2,0.0,3,0.0,3,0 days 01:10:21
1,8,4,False,4,0.89,8,0.1,1,0.01,2,0.0,3,0.0,2,0 days 00:59:05
1,6,8,False,8,0.68,4,0.19,3,0.08,1,0.03,2,0.01,7,0 days 00:48:06
1,8,1,False,1,0.57,0,0.41,2,0.01,8,0.01,4,0.0,4,0 days 00:56:43
1,6,0,False,0,0.65,6,0.2,3,0.14,2,0.01,1,0.0,2,0 days 00:33:54
1,6,0,False,0,0.59,7,0.33,2,0.08,1,0.0,3,0.0,8,0 days 01:23:59
1,6,3,False,3,0.7,2,0.22,0,0.08,1,0.0,4,0.0,7,0 days 01:33:43
1,8,6,False,6,0.25951190476190455,8,0.24968650793650785,1,0.24652777777777765,4,0.23427380952380944,7,0.01,2,0 days 00:42:38
1,6,1,False,1,0.8020238095238095,3,0.10302380952380952,2,0.09495238095238095,0,0.0,4,0.0,7,0 days 00:15:41
1,6,7,False,7,0.65,8,0.2801666666666667,1,0.06983333333333333,2,0.0,3,0.0,9,0 days 01:05:47
1,6,1,False,1,0.7725,4,0.1775,6,0.029166666666666664,2,0.02083333333333333,3,0.0,3,0 days 00:32:33
1,8,2,False,2,0.898,6,0.1,7,0.002,0,0.0,3,0.0,9,0 days 00:21:27
1,6,7,False,7,0.45366666666666666,6,0.44300000000000006,8,0.07,4,0.03,2,0.003333333333333333,2,0 days 00:06:55
1,8,2,False,2,0.5969819624819624,3,0.20422727272727265,4,0.19879076479076474,1,0.0,0,0.0,9,0 days 00:16:07
1,8,2,False,2,0.77,4,0.15,1,0.07,8,0.01,3,0.0,4,0 days 00:58:12
1,4,4,True,4,0.61,7,0.14,2,0.13333333333333333,0,0.07666666666666667,6,0.02,1,0 days 00:42:15
1,4,8,False,8,0.59,3,0.18416666666666665,4,0.15583333333333335,6,0.03333333333333333,2,0.03,3,0 days 00:41:48
1,8,1,False,1,0.65,6,0.18049999999999997,7,0.1595,4,0.01,3,0.0,9,0 days 00:56:14
1,4,0,False,0,0.44683333333333325,1,0.3231666666666667,3,0.16,4,0.06,2,0.01,4,0 days 00:23:13
1,8,7,False,7,0.48,4,0.45,8,0.07,0,0.0,3,0.0,3,0 days 01:00:03
1,8,7,False,7,0.9166666666666667,2,0.05333333333333333,4,0.03,0,0.0,3,0.0,9,0 days 01:07:30
2,1,6,False,6,0.65,2,0.23,7,0.08,1,0.03,8,0.01,4,0 days 00:38:02
2,1,7,False,7,0.3651904761904762,1,0.3175238095238094,3,0.3072857142857143,2,0.006666666666666666,4,0.003333333333333333,2,0 days 00:15:12
2,0,0,True,0,0.67,1,0.21,2,0.09,4,0.03,3,0.0,1,0 days 01:42:13
2,1,3,False,3,0.8819523809523808,2,0.11804761904761904,1,0.0,0,0.0,4,0.0,3,0 days 00:15:28
2,1,0,False,0,0.67,1,0.33,2,0.0,3,0.0,4,0.0,2,0 days 01:53:53
2,0,2,False,2,0.86,0,0.09,1,0.05,3,0.0,4,0.0,2,0 days 01:16:41
2,0,7,False,7,0.68,0,0.185,6,0.1,1,0.034999999999999996,3,0.0,2,0 days 01:23:52
2,2,3,False,3,0.62,4,0.2,2,0.18,1,0.0,0,0.0,3,0 days 00:08:16
2,1,8,False,8,0.66,6,0.32,2,0.02,1,0.0,3,0.0,4,0 days 00:43:02
2,0,7,False,7,0.85,2,0.11,0,0.03,1,0.01,3,0.0,3,0 days 02:00:07
2,1,1,True,1,0.67,2,0.1741666666666667,8,0.15583333333333335,0,0.0,4,0.0,1,0 days 01:01:24
2,3,2,False,2,0.69,7,0.23,6,0.04,8,0.026666666666666665,1,0.013333333333333332,6,0 days 00:35:01
2,2,2,True,2,0.5702301587301586,1,0.23892460317460312,3,0.1908452380952381,0,0.0,4,0.0,1,0 days 00:16:03
2,1,6,False,6,0.67,1,0.3,4,0.03,0,0.0,3,0.0,2,0 days 01:21:26
2,2,4,False,4,0.67,2,0.26,3,0.07,1,0.0,0,0.0,2,0 days 00:08:34
2,1,2,False,2,0.71,6,0.28,3,0.01,1,0.0,0,0.0,4,0 days 00:21:47
2,0,0,True,0,0.59,5,0.39,7,0.02,1,0.0,3,0.0,1,0 days 01:38:44
2,5,6,False,6,0.67,7,0.17,2,0.14,3,0.01,4,0.01,8,0 days 00:36:09
2,0,1,False,1,0.73,2,0.26666666666666666,3,0.003333333333333333,0,0.0,4,0.0,4,0 days 00:23:28
2,0,7,False,7,0.87,0,0.12,2,0.01,1,0.0,3,0.0,2,0 days 01:30:10
2,0,1,False,1,0.61,0,0.38,7,0.01,2,0.0,3,0.0,2,0 days 01:25:56
2,2,7,False,7,0.91,1,0.05,4,0.03,8,0.01,3,0.0,6,0 days 01:11:47
2,2,3,False,3,0.4075963203463203,4,0.3472276334776335,1,0.24517604617604596,0,0.0,2,0.0,5,0 days 00:15:48
2,2,3,False,3,0.61,6,0.27,4,0.06,8,0.03666666666666667,1,0.02,6,0 days 00:06:37
2,2,7,False,7,0.49933333333333346,4,0.4006666666666667,2,0.05,8,0.04,1,0.01,3,0 days 00:59:26
2,4,1,False,1,0.66,0,0.33,6,0.01,2,0.0,3,0.0,6,0 days 00:52:54
2,3,1,False,1,0.94,3,0.0385,4,0.0215,0,0.0,2,0.0,2,0 days 00:15:44
2,3,1,False,1,0.8241666666666667,2,0.16583333333333333,3,0.01,0,0.0,4,0.0,3,0 days 00:18:19
2,3,1,False,1,0.5009999999999999,2,0.4590000000000001,7,0.02,4,0.02,3,0.0,5,0 days 01:02:25
2,1,1,True,1,0.61,2,0.3,0,0.08,7,0.01,3,0.0,1,0 days 01:08:14
2,3,1,False,1,0.3963174603174602,2,0.32028968253968243,3,0.2783928571428571,8,0.005,4,0.0,3,0 days 00:15:54
2,1,1,True,1,0.81,7,0.16,4,0.03,0,0.0,3,0.0,1,0 days 00:54:22
2,1,2,False,2,0.737285714285714,8,0.2627142857142856,1,0.0,0,0.0,4,0.0,3,0 days 00:16:23
2,3,8,False,8,0.6802738095238093,3,0.3197261904761905,1,0.0,0,0.0,4,0.0,2,0 days 00:16:12
2,3,3,True,3,0.5328333333333333,8,0.42716666666666675,1,0.04,0,0.0,4,0.0,1,0 days 00:38:54
2,7,7,True,7,0.62,1,0.35,0,0.02,2,0.01,3,0.0,1,0 days 01:19:02
2,7,7,True,7,0.6866666666666668,1,0.24,2,0.07333333333333333,0,0.0,3,0.0,1,0 days 01:13:50
2,1,7,False,7,0.63,1,0.25,8,0.1,2,0.02,3,0.0,2,0 days 01:27:24
2,1,1,True,1,0.42253823953823966,2,0.39709199134199125,3,0.18036976911976904,0,0.0,4,0.0,1,0 days 00:15:52
2,1,2,False,2,0.55,6,0.28,3,0.11,4,0.05,1,0.01,5,0 days 00:25:27
2,1,1,True,1,0.2916943056943056,7,0.27898684648684646,3,0.22851714951714938,4,0.20080169830169825,2,0.0,1,0 days 00:16:25
2,2,4,False,4,0.59,1,0.25,8,0.16,2,0.0,3,0.0,4,0 days 00:31:09
2,8,7,False,7,0.91,8,0.07,1,0.010833333333333332,4,0.009166666666666667,3,0.0,2,0 days 01:09:46
2,2,0,False,0,0.89,2,0.1,3,0.01,1,0.0,4,0.0,2,0 days 01:20:38
2,2,1,False,1,0.92,6,0.05,7,0.02,4,0.01,3,0.0,6,0 days 01:21:37
2,1,4,False,4,0.83,1,0.15,2,0.02,0,0.0,3,0.0,2,0 days 00:11:59
2,2,1,False,1,0.2916943056943056,7,0.27898684648684646,3,0.22851714951714938,4,0.20080169830169825,2,0.0,5,0 days 00:16:25
2,3,1,False,1,0.73,4,0.24,2,0.02,6,0.01,3,0.0,5,0 days 00:25:00
2,7,0,False,0,0.645,1,0.245,7,0.11,2,0.0,3,0.0,3,0 days 01:23:25
2,7,3,False,3,0.7301666666666666,6,0.23983333333333334,1,0.02,2,0.005,7,0.005,5,0 days 00:04:46
2,2,3,False,3,0.61,6,0.29333333333333333,4,0.08,8,0.016666666666666666,2,0.0,5,0 days 00:49:59
2,2,8,False,8,0.72,2,0.2,6,0.04,4,0.04,3,0.0,2,0 days 00:21:27
