fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,distance
2,0,2,False,2,0.54,7,0.34,4,0.11,1,0.01,3,0.0,6,0 days 04:29:44.500000
2,0,6,False,6,0.62,7,0.24,0,0.12,8,0.02,3,0.0,3,0 days 05:04:57.500000
2,2,2,True,2,0.9,8,0.1,1,0.0,0,0.0,4,0.0,1,0 days 00:30:28.700000
2,1,2,False,2,0.66,6,0.29,1,0.05,0,0.0,3,0.0,3,0 days 03:20:55
2,0,1,False,1,0.69,0,0.23,4,0.08,2,0.0,3,0.0,2,0 days 06:41:47.900000
2,1,4,False,4,0.67,7,0.23,3,0.07,2,0.02,8,0.01,8,0 days 03:34:21.500000
2,3,3,True,3,0.69,8,0.2,6,0.11,1,0.0,2,0.0,1,0 days 02:38:27
2,2,2,True,2,0.63,7,0.23,3,0.14,1,0.0,0,0.0,1,0 days 00:53:43.500000
2,1,2,False,2,0.83,7,0.13,6,0.03,4,0.01,3,0.0,6,0 days 04:39:12.900000
2,2,7,False,7,0.75,8,0.22,3,0.02,2,0.01,0,0.0,4,0 days 00:27:32.600000
2,1,6,False,6,0.59,3,0.34,2,0.05,4,0.01,8,0.01,8,0 days 00:40:26.100000
2,0,1,False,1,0.57,0,0.4,2,0.03,3,0.0,4,0.0,2,0 days 11:47:58.700000
2,5,7,False,7,0.83,2,0.12,1,0.05,0,0.0,3,0.0,7,0 days 03:51:22.300000
2,0,7,False,7,0.64,8,0.21,4,0.11,2,0.03,6,0.01,7,0 days 02:17:29.600000
2,0,2,False,2,0.96,0,0.04,1,0.0,3,0.0,4,0.0,2,0 days 09:04:32.400000
2,0,0,True,0,0.63,7,0.28,1,0.07,2,0.02,3,0.0,1,0 days 08:04:02.500000
2,2,2,True,2,0.6,1,0.34,8,0.06,0,0.0,4,0.0,1,0 days 04:29:18.200000
2,2,1,False,1,0.79,2,0.19,3,0.02,0,0.0,4,0.0,2,0 days 00:54:19.200000
2,2,2,True,2,0.51,8,0.38,3,0.06,1,0.05,4,0.0,1,0 days 00:21:49.500000
2,2,7,False,7,0.72,2,0.21,1,0.07,0,0.0,3,0.0,2,0 days 03:56:27.500000
2,4,8,False,8,0.63,4,0.27,7,0.04,6,0.04,3,0.02,2,0 days 03:08:31.500000
2,3,3,True,3,0.9,2,0.08,1,0.02,0,0.0,4,0.0,1,0 days 00:53:34.200000
2,3,1,False,1,0.76,7,0.23,2,0.01,0,0.0,3,0.0,5,0 days 01:19:50
2,3,4,False,4,0.63,1,0.26,7,0.09,0,0.02,3,0.0,5,0 days 03:59:38.800000
2,1,1,True,1,0.86,7,0.13,0,0.01,2,0.0,3,0.0,1,0 days 04:27:55.200000
2,3,3,True,3,0.77,1,0.22,2,0.01,0,0.0,4,0.0,1,0 days 00:53:24.700000
2,1,2,False,2,0.62,6,0.37,4,0.01,0,0.0,3,0.0,6,0 days 03:03:05.400000
2,1,1,True,1,0.67,2,0.25,3,0.08,0,0.0,4,0.0,1,0 days 00:55:42
