fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,distance
1,6,1,False,1,1.0,0,0.0,2,0.0,3,0.0,4,0.0,7,0 days 00:26:06.900000
1,0,1,False,1,0.89,0,0.1,7,0.01,2,0.0,3,0.0,2,0 days 00:41:18.300000
1,1,6,False,6,0.62,1,0.2,0,0.18,2,0.0,3,0.0,2,0 days 00:34:36.300000
1,6,3,False,3,0.51,5,0.28,1,0.2,6,0.01,2,0.0,4,0 days 01:17:43.100000
1,6,6,True,6,0.59,1,0.41,2,0.0,0,0.0,3,0.0,1,0 days 00:37:04.800000
1,1,1,True,1,0.74,4,0.24,8,0.02,2,0.0,3,0.0,1,0 days 02:44:23.600000
1,1,1,True,1,0.86,2,0.13,6,0.01,0,0.0,3,0.0,1,0 days 02:07:21.200000
1,1,1,True,1,0.77,5,0.21,6,0.01,9,0.01,3,0.0,1,0 days 00:41:45.800000
1,1,2,False,2,0.9,1,0.1,0,0.0,3,0.0,4,0.0,2,0 days 03:11:45.100000
1,1,6,False,6,0.65,1,0.35,2,0.0,0,0.0,3,0.0,2,0 days 01:56:01.900000
1,2,6,False,6,0.84,1,0.16,2,0.0,0,0.0,3,0.0,3,0 days 01:24:44.700000
1,2,1,False,1,0.6,3,0.38,6,0.01,8,0.01,2,0.0,5,0 days 01:22:29.500000
1,1,1,True,1,0.77,2,0.23,0,0.0,3,0.0,4,0.0,1,0 days 01:29:10.700000
1,1,6,False,6,0.61,2,0.23,1,0.16,0,0.0,3,0.0,3,0 days 01:27:40.500000
1,1,2,False,2,0.95,8,0.05,1,0.0,0,0.0,4,0.0,3,0 days 01:25:25.900000
1,2,1,False,1,0.84,2,0.16,0,0.0,3,0.0,4,0.0,2,0 days 02:20:25.700000
1,1,1,True,1,0.76,7,0.24,2,0.0,0,0.0,3,0.0,1,0 days 01:45:43.900000
1,1,1,True,1,0.8,2,0.2,0,0.0,3,0.0,4,0.0,1,0 days 01:31:52
1,1,6,False,6,0.61,1,0.39,2,0.0,0,0.0,3,0.0,2,0 days 02:18:03.400000
1,1,1,True,1,0.62,8,0.3,0,0.08,2,0.0,4,0.0,1,0 days 00:37:21.800000
1,1,8,False,8,0.67,1,0.33,2,0.0,0,0.0,4,0.0,2,0 days 00:04:11.300000
1,2,1,False,1,0.78,8,0.22,2,0.0,0,0.0,4,0.0,3,0 days 01:54:32.300000
1,1,9,False,9,0.54,1,0.46,2,0.0,0,0.0,4,0.0,2,0 days 00:14:47.100000
1,1,1,True,1,0.77,2,0.23,0,0.0,3,0.0,4,0.0,1,0 days 01:33:01.200000
1,1,8,False,8,0.66,9,0.21,1,0.13,0,0.0,4,0.0,3,0 days 00:06:32.700000
1,1,1,True,1,1.0,0,0.0,2,0.0,3,0.0,4,0.0,1,0 days 00:03:19.500000
1,1,1,True,1,0.9,8,0.1,2,0.0,0,0.0,4,0.0,1,0 days 00:03:03.200000
1,1,1,True,1,0.79,8,0.21,2,0.0,0,0.0,4,0.0,1,0 days 00:06:37.600000
1,2,1,False,1,0.97,2,0.03,0,0.0,3,0.0,4,0.0,2,0 days 03:28:00.900000
1,1,1,True,1,1.0,0,0.0,2,0.0,3,0.0,4,0.0,1,0 days 00:03:23.900000
1,1,1,True,1,0.98,8,0.02,2,0.0,0,0.0,4,0.0,1,0 days 02:27:33.200000
1,1,1,True,1,0.73,8,0.27,2,0.0,0,0.0,4,0.0,1,0 days 00:06:59.700000
1,1,1,True,1,0.8,6,0.2,2,0.0,0,0.0,3,0.0,1,0 days 00:13:38.200000
1,1,0,False,0,0.66,1,0.34,2,0.0,3,0.0,4,0.0,2,0 days 00:40:51.300000
1,1,1,True,1,1.0,0,0.0,2,0.0,3,0.0,4,0.0,1,0 days 00:03:16.600000
1,1,1,True,1,0.99,9,0.01,2,0.0,0,0.0,4,0.0,1,0 days 00:26:48.500000
1,1,1,True,1,1.0,0,0.0,2,0.0,3,0.0,4,0.0,1,0 days 00:09:57.900000
1,1,1,True,1,1.0,0,0.0,2,0.0,3,0.0,4,0.0,1,0 days 00:09:58.900000
1,2,1,False,1,0.75,3,0.25,0,0.0,2,0.0,4,0.0,4,0 days 02:16:07
1,1,1,True,1,1.0,0,0.0,2,0.0,3,0.0,4,0.0,1,0 days 00:03:27
1,1,1,True,1,1.0,0,0.0,2,0.0,3,0.0,4,0.0,1,0 days 00:03:20.800000
1,1,1,True,1,0.81,9,0.19,2,0.0,0,0.0,4,0.0,1,0 days 00:13:12.800000
