fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,distance
1,1,1,True,1,0.84,0,0.12,4,0.04,2,0.0,3,0.0,1,0 days 03:08:03.900000
1,2,6,False,6,0.6,2,0.22,0,0.18,1,0.0,3,0.0,2,0 days 01:25:35.800000
1,2,1,False,1,0.93,2,0.05,7,0.02,0,0.0,3,0.0,2,0 days 00:06:36.300000
1,2,6,False,6,0.61,0,0.27,5,0.07,2,0.03,1,0.02,4,0 days 01:47:31.600000
1,2,1,False,1,0.56,4,0.28,2,0.12,7,0.03,8,0.01,3,0 days 03:36:49.500000
1,2,2,True,2,1.0,0,0.0,1,0.0,3,0.0,4,0.0,1,0 days 00:16:28.100000
1,0,6,False,6,0.62,4,0.25,3,0.06,1,0.03,2,0.02,6,0 days 01:48:11.100000
1,2,1,False,1,0.65,0,0.27,2,0.05,3,0.03,4,0.0,3,0 days 02:14:07.200000
1,2,7,False,7,0.89,0,0.09,6,0.02,1,0.0,3,0.0,6,0 days 05:27:29.900000
1,2,3,False,3,0.6,2,0.35,1,0.05,0,0.0,4,0.0,2,0 days 02:02:48.700000
1,0,2,False,2,0.91,1,0.09,0,0.0,3,0.0,4,0.0,3,0 days 02:54:20.100000
1,2,2,True,2,1.0,0,0.0,1,0.0,3,0.0,4,0.0,1,0 days 02:04:18.200000
1,0,6,False,6,0.96,0,0.04,2,0.0,1,0.0,3,0.0,2,0 days 02:42:54.600000
1,2,2,True,2,0.87,7,0.1,1,0.02,5,0.01,3,0.0,1,0 days 01:34:28.600000
1,1,2,False,2,1.0,0,0.0,1,0.0,3,0.0,4,0.0,3,0 days 01:47:16.400000
1,1,1,True,1,0.86,2,0.07,0,0.06,6,0.01,3,0.0,1,0 days 00:33:31.400000
1,1,6,False,6,0.61,2,0.39,1,0.0,0,0.0,3,0.0,3,0 days 00:49:00.500000
1,2,2,True,2,0.86,1,0.13,6,0.01,0,0.0,3,0.0,1,0 days 02:23:38.700000
1,2,2,True,2,0.84,0,0.1,4,0.04,6,0.01,7,0.01,1,0 days 03:35:49.800000
1,2,2,True,2,0.4955000000000001,0,0.45449999999999996,6,0.04,1,0.01,3,0.0,1,0 days 04:29:05.300000
1,1,0,False,0,0.61,6,0.24,4,0.09,2,0.04,1,0.02,5,0 days 03:12:59.700000
1,1,2,False,2,0.86,0,0.12,1,0.02,3,0.0,4,0.0,3,0 days 00:51:54.900000
1,2,7,False,7,0.57,2,0.43,1,0.0,0,0.0,3,0.0,2,0 days 00:38:05.100000
1,2,2,True,2,0.96,5,0.04,1,0.0,0,0.0,3,0.0,1,0 days 02:30:26.800000
1,1,2,False,2,0.67,0,0.22,7,0.1,1,0.01,3,0.0,4,0 days 08:13:43.100000
1,1,1,True,1,0.82,0,0.16,2,0.02,3,0.0,4,0.0,1,0 days 02:14:17.700000
