fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,distance
2,2,9,False,9,0.58,2,0.3,10,0.09,8,0.02,3,0.01,2,0 days 00:04:43.100000
2,2,6,False,6,0.61,3,0.13883333333333334,8,0.13216666666666665,2,0.11900000000000001,0,0.0,4,0 days 01:20:38.700000
2,6,3,False,3,0.89,8,0.08,2,0.03,1,0.0,4,0.0,7,0 days 01:20:31.700000
2,7,3,False,3,0.73,2,0.27,1,0.0,0,0.0,4,0.0,8,0 days 02:16:29.700000
2,6,1,False,1,0.53,3,0.37,6,0.1,0,0.0,2,0.0,3,0 days 02:01:42.800000
2,6,2,False,2,0.6757142857142857,3,0.23195238095238097,6,0.09233333333333334,1,0.0,0,0.0,3,0 days 02:14:14.300000
2,8,2,False,2,0.96,0,0.04,1,0.0,3,0.0,4,0.0,9,0 days 04:18:33.600000
2,7,7,True,7,0.65,0,0.21,2,0.1,3,0.04,1,0.0,1,0 days 01:47:30.700000
2,6,5,False,5,0.68,2,0.23,3,0.04,8,0.03,6,0.02,5,0 days 01:38:23.100000
2,6,2,False,2,1.0,0,0.0,1,0.0,3,0.0,4,0.0,7,0 days 02:59:58.200000
2,2,1,False,1,0.65,3,0.17,6,0.16,2,0.02,0,0.0,4,0 days 01:58:31.900000
2,2,2,True,2,1.0,0,0.0,1,0.0,3,0.0,4,0.0,1,0 days 00:56:50.100000
2,2,2,True,2,0.99,3,0.01,1,0.0,0,0.0,4,0.0,1,0 days 00:57:26.600000
2,6,2,False,2,0.72,3,0.27,6,0.01,1,0.0,0,0.0,3,0 days 01:28:53.500000
2,3,3,True,3,0.75,2,0.22,1,0.03,0,0.0,4,0.0,1,0 days 00:18:47.400000
2,2,5,False,5,0.6,6,0.36,2,0.04,0,0.0,3,0.0,3,0 days 00:06:27.600000
2,3,3,True,3,0.74,2,0.21,6,0.05,1,0.0,0,0.0,1,0 days 01:47:22.400000
2,2,0,False,0,0.668238095238095,1,0.3117619047619047,4,0.02,2,0.0,3,0.0,4,0 days 00:53:50
2,7,2,False,2,0.7522142857142856,3,0.24778571428571428,1,0.0,0,0.0,4,0.0,8,0 days 02:14:14.800000
2,7,2,False,2,0.4368333333333333,1,0.3631666666666667,3,0.16,6,0.025,0,0.015,8,0 days 02:41:03.900000
2,6,2,False,2,0.92,6,0.08,1,0.0,0,0.0,3,0.0,2,0 days 01:28:26.500000
2,7,7,True,7,0.695,2,0.225,11,0.08,1,0.0,3,0.0,1,0 days 00:53:53.300000
2,6,3,False,3,0.67,6,0.31,12,0.02,1,0.0,2,0.0,2,0 days 00:07:22.200000
2,6,7,False,7,0.62,2,0.33,6,0.05,0,0.0,3,0.0,3,0 days 04:55:43.200000
2,6,2,False,2,0.93,3,0.04,6,0.03,1,0.0,0,0.0,3,0 days 02:02:37.700000
2,8,2,False,2,0.62,3,0.29,6,0.04,4,0.04,7,0.01,9,0 days 01:16:35
2,6,6,True,6,0.67,3,0.33,1,0.0,0,0.0,2,0.0,1,0 days 00:53:42.200000
2,6,3,False,3,0.65,2,0.35,1,0.0,0,0.0,4,0.0,7,0 days 01:49:03.800000
2,6,3,False,3,0.67,6,0.31,12,0.02,1,0.0,2,0.0,2,0 days 00:07:22.100000
2,6,3,False,3,0.92,2,0.08,1,0.0,0,0.0,4,0.0,7,0 days 00:08:05.800000
2,6,1,False,1,0.62,11,0.27,10,0.09,3,0.01,12,0.01,10,0 days 00:05:11.700000
2,6,3,False,3,0.66,6,0.24,2,0.1,1,0.0,0,0.0,2,0 days 00:55:04.200000
2,6,2,False,2,0.5741666666666666,6,0.3458333333333334,0,0.08,1,0.0,3,0.0,2,0 days 03:07:57.700000
2,6,3,False,3,0.85,9,0.12,8,0.03,0,0.0,4,0.0,10,0 days 00:13:27.300000
2,6,3,False,3,0.66,2,0.29,6,0.05,1,0.0,0,0.0,3,0 days 00:03:43.100000
2,6,6,True,6,0.87,3,0.13,1,0.0,0,0.0,2,0.0,1,0 days 01:06:51.200000
2,6,2,False,2,0.61,6,0.24,8,0.14,4,0.01,3,0.0,2,0 days 03:40:09.900000
2,8,8,True,8,0.72,2,0.24,3,0.04,1,0.0,4,0.0,1,0 days 00:31:38
2,8,3,False,3,0.68,6,0.24,2,0.08,1,0.0,0,0.0,9,0 days 01:12:47.100000
2,2,3,False,3,0.55,2,0.44,4,0.01,1,0.0,0,0.0,2,0 days 02:25:28.600000
2,2,7,False,7,0.83,2,0.17,1,0.0,0,0.0,3,0.0,2,0 days 00:53:53
2,2,11,False,11,0.61,3,0.33,8,0.06,0,0.0,4,0.0,8,0 days 00:43:21.100000
2,2,6,False,6,0.66,2,0.21,5,0.12,7,0.01,3,0.0,2,0 days 01:39:25.200000
2,2,2,True,2,0.72,3,0.28,1,0.0,0,0.0,4,0.0,1,0 days 00:44:40.800000
2,9,6,False,6,0.7,3,0.22,9,0.08,1,0.0,2,0.0,3,0 days 00:13:36.400000
2,9,9,True,9,0.66,3,0.34,1,0.0,0,0.0,4,0.0,1,0 days 00:13:43
2,3,3,True,3,0.56,6,0.3,5,0.1,2,0.04,0,0.0,1,0 days 01:47:16.600000
2,3,2,False,2,0.64,3,0.36,1,0.0,0,0.0,4,0.0,2,0 days 00:08:26.700000
2,3,9,False,9,0.82,2,0.0709047619047619,3,0.06471428571428571,6,0.044380952380952375,0,0.0,3,0 days 00:26:53
2,3,13,False,13,0.65,6,0.23,3,0.09,4,0.03,2,0.0,3,0 days 00:27:03.300000
2,2,2,True,2,0.97,3,0.03,1,0.0,0,0.0,4,0.0,1,0 days 02:16:22.700000
2,3,3,True,3,0.99,12,0.01,1,0.0,0,0.0,4,0.0,1,0 days 00:27:50.600000
2,3,2,False,2,0.67,12,0.28,3,0.05,1,0.0,4,0.0,3,0 days 01:20:45.500000
2,3,2,False,2,0.89,3,0.1,0,0.01,1,0.0,4,0.0,2,0 days 00:26:54.900000
2,3,9,False,9,0.56,6,0.3,3,0.14,1,0.0,2,0.0,3,0 days 00:13:37.100000
2,3,3,True,3,0.91,13,0.09,1,0.0,0,0.0,4,0.0,1,0 days 00:26:51
