fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,elevation_gain
1,4,2,False,2,0.6485238095238094,6,0.3314761904761905,3,0.02,1,0.0,0,0.0,6,35.2
1,8,7,False,7,0.5143809523809524,3,0.41383333333333333,2,0.033095238095238094,4,0.02692857142857143,1,0.01176190476190476,9,75.0
1,8,3,False,3,0.7316666666666666,4,0.26,7,0.008333333333333333,0,0.0,2,0.0,9,80.1
2,1,1,True,1,0.69,4,0.16,6,0.14,2,0.01,3,0.0,1,49.6
2,1,7,False,7,0.27572222222222215,1,0.26433333333333314,3,0.23476984126984113,6,0.22517460317460308,2,0.0,2,16.2
2,0,2,False,2,0.6,1,0.2791666666666666,0,0.10083333333333334,7,0.02,3,0.0,3,106.0
2,1,1,True,1,0.5403809523809524,3,0.42069047619047617,6,0.03,7,0.008928571428571428,2,0.0,1,20.6
2,1,2,False,2,0.5165,0,0.3835,7,0.1,1,0.0,3,0.0,4,133.4
2,0,4,False,4,0.66,2,0.16633333333333333,1,0.15366666666666667,7,0.02,3,0.0,6,88.8
2,0,7,False,7,0.6534880952380953,0,0.30651190476190465,2,0.023166666666666665,1,0.016833333333333332,3,0.0,2,104.6
2,2,4,False,4,0.7,1,0.13198443223443224,8,0.07772435897435898,2,0.04970970695970696,5,0.040581501831501825,4,10.0
2,1,2,False,2,0.34133333333333327,7,0.33126190476190465,4,0.32740476190476187,0,0.0,3,0.0,6,57.6
2,0,1,False,1,0.58,2,0.21,0,0.13,7,0.04,8,0.04,3,106.4
2,1,8,False,8,0.615,4,0.27,1,0.06133333333333333,2,0.04066666666666666,6,0.005,3,65.6
2,3,1,False,1,0.49139184426684424,3,0.1489996114996114,2,0.13149456099456092,8,0.11523316960816953,4,0.1128808136308136,2,15.2
2,2,2,True,2,0.455,6,0.405,3,0.07416666666666666,8,0.06583333333333333,0,0.0,1,3.2
2,1,8,False,8,0.4996666666666666,1,0.4903333333333334,7,0.01,2,0.0,3,0.0,2,95.8
2,2,6,False,6,0.37254761904761907,3,0.32553174603174595,5,0.2802539682539682,1,0.021666666666666664,2,0.0,5,18.2
2,1,8,False,8,0.67,3,0.17,7,0.15249999999999997,2,0.0075,0,0.0,8,14.0
2,0,1,False,1,0.61,2,0.29,5,0.05,4,0.03,7,0.02,6,250.8
2,5,3,False,3,0.6234105339105337,2,0.3765894660894661,1,0.0,0,0.0,4,0.0,6,30.4
2,0,1,False,1,0.3395119047619047,3,0.3159404761904761,7,0.28454761904761905,6,0.06,2,0.0,6,24.6
2,0,2,False,2,0.91,4,0.06,5,0.03,0,0.0,3,0.0,4,167.6
2,0,1,False,1,0.69,0,0.25566666666666665,2,0.04,8,0.009000000000000001,7,0.005333333333333333,2,130.2
2,2,0,False,0,0.48497619047619056,1,0.4675238095238094,3,0.047499999999999994,2,0.0,4,0.0,4,105.2
2,2,7,False,7,0.34560317460317447,1,0.3415793650793651,4,0.31281746031746027,0,0.0,3,0.0,6,37.2
2,2,2,True,2,0.3684761904761904,3,0.319142857142857,8,0.31238095238095226,1,0.0,4,0.0,1,5.4
2,2,2,True,2,0.86,7,0.13,8,0.01,1,0.0,3,0.0,1,198.0
2,4,4,True,4,0.58,6,0.25,2,0.14,7,0.03,3,0.0,1,110.0
2,3,3,True,3,0.99,6,0.01,1,0.0,0,0.0,2,0.0,1,31.2
2,3,8,False,8,0.41317640692640706,7,0.22048629148629137,2,0.1914613997113997,1,0.17487590187590182,3,0.0,5,75.0
2,3,3,True,3,0.4531666666666667,4,0.3968333333333333,2,0.057547619047619056,8,0.04907142857142857,1,0.04338095238095238,1,89.8
2,1,0,False,0,0.63,7,0.1876666666666667,4,0.15233333333333332,2,0.03,3,0.0,6,131.8
2,3,1,False,1,0.6365000000000001,2,0.3601666666666666,3,0.003333333333333333,0,0.0,4,0.0,3,26.2
2,1,8,False,8,0.615,4,0.27,1,0.06133333333333333,2,0.04066666666666666,6,0.005,3,65.6
2,1,1,True,1,0.64125,8,0.1621904761904762,6,0.1478095238095238,2,0.045,3,0.0025,1,33.2
2,3,7,False,7,0.5128333333333333,3,0.46716666666666673,1,0.02,0,0.0,2,0.0,2,13.2
2,3,4,False,4,0.64,2,0.32,5,0.02,8,0.02,3,0.0,5,166.8
2,7,1,False,1,0.93,0,0.04,5,0.02,4,0.01,3,0.0,8,143.6
2,7,7,True,7,0.67,3,0.15233333333333332,4,0.14766666666666667,2,0.016666666666666666,1,0.013333333333333332,1,89.6
2,1,2,False,2,0.92,0,0.07,1,0.01,3,0.0,4,0.0,3,145.8
2,1,3,False,3,0.6372492784992784,2,0.1880638528138527,6,0.17468686868686864,1,0.0,0,0.0,4,28.2
2,1,6,False,6,0.67,8,0.18,3,0.07009126984126984,2,0.04706349206349206,7,0.032845238095238094,8,22.2
2,1,3,False,3,0.3872056277056277,1,0.23495634920634914,7,0.20047258297258297,2,0.17736544011544012,0,0.0,2,28.0
2,2,1,False,1,0.7176190476190476,5,0.23238095238095233,6,0.04,3,0.01,2,0.0,5,32.0
2,8,4,False,4,0.66,0,0.22,7,0.07,2,0.04,6,0.01,9,181.2
2,2,1,False,1,0.69,2,0.26,8,0.05,0,0.0,4,0.0,2,174.4
2,2,1,False,1,0.62,7,0.3091666666666667,2,0.07083333333333335,0,0.0,3,0.0,3,115.2
2,1,8,False,8,0.6823809523809524,7,0.23571428571428577,6,0.06,1,0.012619047619047618,3,0.005357142857142857,4,47.4
2,2,3,False,3,0.2705674603174602,4,0.26765873015873004,8,0.2281944444444444,2,0.22457936507936505,1,0.009000000000000001,4,15.4
2,3,1,False,1,0.4268571428571428,2,0.3874563492063492,3,0.18568650793650782,0,0.0,4,0.0,3,19.8
2,7,7,True,7,0.4729761904761905,2,0.44702380952380943,4,0.07,8,0.01,3,0.0,1,157.0
2,7,3,False,3,0.36716666666666664,2,0.3514285714285713,1,0.2814047619047618,0,0.0,4,0.0,8,12.4
2,2,1,False,1,0.7,8,0.22,4,0.07600000000000001,6,0.004,3,0.0,6,53.8
2,2,3,False,3,0.6378896103896106,1,0.34023160173160166,5,0.02187878787878788,0,0.0,2,0.0,5,26.0
2,7,2,False,2,0.9,8,0.09428571428571429,3,0.002857142857142857,1,0.002857142857142857,4,0.0,9,85.2
2,2,7,False,7,0.67,1,0.17871428571428574,2,0.1412857142857143,4,0.01,3,0.0,3,89.4
2,2,2,True,2,0.7,7,0.22,1,0.03176190476190476,8,0.031714285714285716,4,0.016523809523809524,1,150.0
2,2,2,True,2,0.662,3,0.27,4,0.04,8,0.027999999999999997,0,0.0,1,4.0
2,2,8,False,8,0.7951782106782105,2,0.1981551226551226,4,0.006666666666666666,1,0.0,3,0.0,2,2.2
